,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
52257,DYNC1I2,NPC,ENSG00000182217,0.576664232294,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HIST2H4B,(+) Positive,protein_coding
52274,DYNC1I2,NPC,ENSG00000182400,0.526726308518,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TRAPPC6B,(+) Positive,protein_coding
52375,DYNC1I2,NPC,ENSG00000183426,0.58573161121,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NPIPA1,(+) Positive,protein_coding
52435,DYNC1I2,NPC,ENSG00000183941,0.560277934803,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HIST2H4A,(+) Positive,protein_coding
52538,DYNC1I2,NPC,ENSG00000185008,0.509175472185,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ROBO2,(+) Positive,protein_coding
52583,DYNC1I2,NPC,ENSG00000185359,0.635181860153,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HGS,(+) Positive,protein_coding
52611,DYNC1I2,NPC,ENSG00000185650,-0.518505750338,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZFP36L1,(-) Negative,protein_coding
52767,DYNC1I2,NPC,ENSG00000187134,0.563247874789,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AKR1C1,(+) Positive,protein_coding
52782,DYNC1I2,NPC,ENSG00000187323,0.783040514741,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DCC,(+) Positive,protein_coding
52969,DYNC1I2,NPC,ENSG00000189403,-0.515422452823,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HMGB1,(-) Negative,protein_coding
52975,DYNC1I2,NPC,ENSG00000196132,0.51856873966,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MYT1,(+) Positive,protein_coding
53014,DYNC1I2,NPC,ENSG00000196361,0.698352321929,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ELAVL3,(+) Positive,protein_coding
53073,DYNC1I2,NPC,ENSG00000196652,0.551892857239,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZKSCAN5,(+) Positive,protein_coding
53446,DYNC1I2,NPC,ENSG00000198830,-0.530476789899,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HMGN2,(-) Negative,protein_coding
53564,DYNC1I2,NPC,ENSG00000203879,0.622734066023,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GDI1,(+) Positive,protein_coding
53587,DYNC1I2,NPC,ENSG00000204149,0.528352702671,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AGAP6,(+) Positive,protein_coding
53806,DYNC1I2,NPC,ENSG00000213047,0.606241781312,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DENND1B,(+) Positive,protein_coding
53818,DYNC1I2,NPC,ENSG00000213190,0.539508606418,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MLLT11,(+) Positive,protein_coding
53834,DYNC1I2,NPC,ENSG00000213420,0.523564092316,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GPC2,(+) Positive,protein_coding
53836,DYNC1I2,NPC,ENSG00000213462,0.537675838681,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ERV3-1,(+) Positive,protein_coding
53886,DYNC1I2,NPC,ENSG00000213995,0.528218200132,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CARKD,(+) Positive,protein_coding
53970,DYNC1I2,NPC,ENSG00000215218,0.561829488292,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,UBE2QL1,(+) Positive,protein_coding
53993,DYNC1I2,NPC,ENSG00000215790,0.536539056206,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SLC35E2,(+) Positive,protein_coding
54388,DYNC1I2,NPC,ENSG00000229117,-0.536295975017,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPL41,(-) Negative,protein_coding
54885,DYNC1I2,NPC,ENSG00000237440,0.575970803424,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZNF737,(+) Positive,protein_coding
55494,DYNC1I2,NPC,ENSG00000253457,0.570379543948,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SMIM18,(+) Positive,protein_coding
56669,DYNC1I2,NPC,ENSG00000267426,0.554569706627,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RP11-552F3.12,(+) Positive,protein_coding
