,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
23140,BRD8-event1,iPSC,ENSG00000175893,-0.713001145776,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZDHHC21,(-) Negative,protein_coding
23194,BRD8-event1,iPSC,ENSG00000176533,0.525124404727,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GNG7,(+) Positive,protein_coding
23211,BRD8-event1,iPSC,ENSG00000176783,-0.525068536216,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RUFY1,(-) Negative,protein_coding
23285,BRD8-event1,iPSC,ENSG00000177600,-0.506373647688,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RPLP2,(-) Negative,protein_coding
23412,BRD8-event1,iPSC,ENSG00000179085,0.586173556733,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,DPM3,(+) Positive,protein_coding
23561,BRD8-event1,iPSC,ENSG00000181222,-0.532066128542,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,POLR2A,(-) Negative,protein_coding
23618,BRD8-event1,iPSC,ENSG00000182158,0.508595913201,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CREB3L2,(+) Positive,protein_coding
23694,BRD8-event1,iPSC,ENSG00000182912,-0.557740040428,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,C21orf90,(-) Negative,protein_coding
23696,BRD8-event1,iPSC,ENSG00000182919,-0.532890295732,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,C11orf54,(-) Negative,protein_coding
23854,BRD8-event1,iPSC,ENSG00000184436,-0.517161020102,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,THAP7,(-) Negative,protein_coding
23905,BRD8-event1,iPSC,ENSG00000184983,-0.573818452161,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NDUFA6,(-) Negative,protein_coding
24003,BRD8-event1,iPSC,ENSG00000185798,0.609677702704,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,WDR53,(+) Positive,protein_coding
24052,BRD8-event1,iPSC,ENSG00000186188,0.591161680465,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FFAR4,(+) Positive,protein_coding
24149,BRD8-event1,iPSC,ENSG00000187239,0.533391485006,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FNBP1,(+) Positive,protein_coding
24230,BRD8-event1,iPSC,ENSG00000188219,-0.569277831992,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,POTEE,(-) Negative,protein_coding
24287,BRD8-event1,iPSC,ENSG00000188786,-0.612122050507,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,MTF1,(-) Negative,protein_coding
24316,BRD8-event1,iPSC,ENSG00000189091,0.662534914663,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SF3B3,(+) Positive,protein_coding
24411,BRD8-event1,iPSC,ENSG00000196466,0.556730519341,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZNF799,(+) Positive,protein_coding
24441,BRD8-event1,iPSC,ENSG00000196642,0.604271804309,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RABL6,(+) Positive,protein_coding
24491,BRD8-event1,iPSC,ENSG00000196943,-0.544532169266,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NOP9,(-) Negative,protein_coding
24514,BRD8-event1,iPSC,ENSG00000197063,-0.512342152964,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,MAFG,(-) Negative,protein_coding
24537,BRD8-event1,iPSC,ENSG00000197226,0.740940001796,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TBC1D9B,(+) Positive,protein_coding
24588,BRD8-event1,iPSC,ENSG00000197566,0.519026305724,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZNF624,(+) Positive,protein_coding
24591,BRD8-event1,iPSC,ENSG00000197579,-0.511579501893,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TOPORS,(-) Negative,protein_coding
24655,BRD8-event1,iPSC,ENSG00000197965,-0.704233198362,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,MPZL1,(-) Negative,protein_coding
24810,BRD8-event1,iPSC,ENSG00000198814,0.628840015432,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GK,(+) Positive,protein_coding
24838,BRD8-event1,iPSC,ENSG00000198874,0.523185201992,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TYW1,(+) Positive,protein_coding
24866,BRD8-event1,iPSC,ENSG00000198937,0.516207616562,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CCDC167,(+) Positive,protein_coding
25034,BRD8-event1,iPSC,ENSG00000204644,-0.506569594134,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZFP57,(-) Negative,protein_coding
25054,BRD8-event1,iPSC,ENSG00000204859,0.557881025344,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZBTB48,(+) Positive,protein_coding
25105,BRD8-event1,iPSC,ENSG00000205571,-0.549120070889,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SMN2,(-) Negative,protein_coding
25265,BRD8-event1,iPSC,ENSG00000214046,-0.649900504087,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SMIM7,(-) Negative,protein_coding
25407,BRD8-event1,iPSC,ENSG00000221923,0.52128663904,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZNF880,(+) Positive,protein_coding
25420,BRD8-event1,iPSC,ENSG00000222038,0.671040938062,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,POTEJ,(+) Positive,protein_coding
25988,BRD8-event1,iPSC,ENSG00000233024,-0.512589140729,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RP11-1212A22.4,(-) Negative,protein_coding
26343,BRD8-event1,iPSC,ENSG00000240303,0.507025724558,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ACAD11,(+) Positive,protein_coding
26467,BRD8-event1,iPSC,ENSG00000243678,-0.681108212734,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NME1-NME2,(-) Negative,protein_coding
26480,BRD8-event1,iPSC,ENSG00000244005,0.549471072219,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NFS1,(+) Positive,protein_coding
27665,BRD8-event1,iPSC,ENSG00000261609,0.524133701081,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GAN,(+) Positive,protein_coding
