,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
163716,PKM,MN,ENSG00000151287,-0.537540109861,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TEX30,(-) Negative,protein_coding
163792,PKM,MN,ENSG00000152092,0.590660985562,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ASTN1,(+) Positive,protein_coding
163842,PKM,MN,ENSG00000152558,-0.579338548116,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TMEM123,(-) Negative,protein_coding
163849,PKM,MN,ENSG00000152661,-0.506301908858,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GJA1,(-) Negative,protein_coding
164010,PKM,MN,ENSG00000155026,-0.500975525073,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RSPH10B,(-) Negative,protein_coding
164133,PKM,MN,ENSG00000156802,-0.528544814988,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ATAD2,(-) Negative,protein_coding
164183,PKM,MN,ENSG00000157456,-0.507955423969,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CCNB2,(-) Negative,protein_coding
164190,PKM,MN,ENSG00000157570,-0.500769242559,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TSPAN18,(-) Negative,protein_coding
164268,PKM,MN,ENSG00000158710,-0.626983432496,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TAGLN2,(-) Negative,protein_coding
164305,PKM,MN,ENSG00000159202,-0.610390416592,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,UBE2Z,(-) Negative,protein_coding
164689,PKM,MN,ENSG00000163430,-0.551772578846,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,FSTL1,(-) Negative,protein_coding
164704,PKM,MN,ENSG00000163507,-0.536541802882,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,KIAA1524,(-) Negative,protein_coding
164718,PKM,MN,ENSG00000163564,0.535797988443,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PYHIN1,(+) Positive,protein_coding
164776,PKM,MN,ENSG00000163827,0.50078259066,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRC2,(+) Positive,protein_coding
164794,PKM,MN,ENSG00000163918,-0.550598493981,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RFC4,(-) Negative,protein_coding
164817,PKM,MN,ENSG00000164032,-0.56743701003,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,H2AFZ,(-) Negative,protein_coding
164887,PKM,MN,ENSG00000164294,-0.51197163744,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GPX8,(-) Negative,protein_coding
164927,PKM,MN,ENSG00000164611,-0.551332058257,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PTTG1,(-) Negative,protein_coding
164953,PKM,MN,ENSG00000164818,-0.516812299405,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,HEATR2,(-) Negative,protein_coding
165193,PKM,MN,ENSG00000166451,-0.604246472483,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CENPN,(-) Negative,protein_coding
165267,PKM,MN,ENSG00000166949,-0.531545262732,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SMAD3,(-) Negative,protein_coding
165297,PKM,MN,ENSG00000167186,-0.55875008561,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,COQ7,(-) Negative,protein_coding
165344,PKM,MN,ENSG00000167553,-0.556065771785,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TUBA1C,(-) Negative,protein_coding
165363,PKM,MN,ENSG00000167654,0.505756019484,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ATCAY,(+) Positive,protein_coding
165406,PKM,MN,ENSG00000167930,-0.513513191764,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ITFG3,(-) Negative,protein_coding
165423,PKM,MN,ENSG00000168005,-0.506901247987,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,C11orf84,(-) Negative,protein_coding
165483,PKM,MN,ENSG00000168461,-0.520215055521,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RAB31,(-) Negative,protein_coding
165619,PKM,MN,ENSG00000169570,0.51290318694,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,DTWD2,(+) Positive,protein_coding
165678,PKM,MN,ENSG00000170027,0.52246501755,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,YWHAG,(+) Positive,protein_coding
165863,PKM,MN,ENSG00000171566,-0.538887538411,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PLRG1,(-) Negative,protein_coding
165894,PKM,MN,ENSG00000171862,0.516589279251,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PTEN,(+) Positive,protein_coding
165896,PKM,MN,ENSG00000171864,0.502654557971,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PRND,(+) Positive,protein_coding
165913,PKM,MN,ENSG00000172020,0.521203634075,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GAP43,(+) Positive,protein_coding
165956,PKM,MN,ENSG00000172380,-0.523674056923,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GNG12,(-) Negative,protein_coding
166000,PKM,MN,ENSG00000172845,-0.525019423737,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SP3,(-) Negative,protein_coding
166006,PKM,MN,ENSG00000172915,0.500557141141,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NBEA,(+) Positive,protein_coding
166024,PKM,MN,ENSG00000173114,0.54209275334,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRN3,(+) Positive,protein_coding
166027,PKM,MN,ENSG00000173145,-0.518358774844,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NOC3L,(-) Negative,protein_coding
166119,PKM,MN,ENSG00000174021,-0.542439917247,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GNG5,(-) Negative,protein_coding
166303,PKM,MN,ENSG00000176204,0.542257879033,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRTM4,(+) Positive,protein_coding
166352,PKM,MN,ENSG00000176788,0.500659440169,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,BASP1,(+) Positive,protein_coding
166358,PKM,MN,ENSG00000176887,0.506783680712,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SOX11,(+) Positive,protein_coding
166571,PKM,MN,ENSG00000179284,0.50534097165,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,DAND5,(+) Positive,protein_coding
166612,PKM,MN,ENSG00000179915,0.507328829981,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NRXN1,(+) Positive,protein_coding
166645,PKM,MN,ENSG00000180376,0.602247600704,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CCDC66,(+) Positive,protein_coding
166665,PKM,MN,ENSG00000180730,-0.528111512254,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SHISA2,(-) Negative,protein_coding
166849,PKM,MN,ENSG00000183010,-0.548374328429,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PYCR1,(-) Negative,protein_coding
166968,PKM,MN,ENSG00000184194,0.505372299684,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GPR173,(+) Positive,protein_coding
166993,PKM,MN,ENSG00000184434,0.504087143746,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRC19,(+) Positive,protein_coding
167096,PKM,MN,ENSG00000185361,0.535798280422,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TNFAIP8L1,(+) Positive,protein_coding
167123,PKM,MN,ENSG00000185650,-0.608587212405,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ZFP36L1,(-) Negative,protein_coding
167213,PKM,MN,ENSG00000186431,0.539151224185,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,FCAR,(+) Positive,protein_coding
167301,PKM,MN,ENSG00000187498,-0.567850421065,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,COL4A1,(-) Negative,protein_coding
167306,PKM,MN,ENSG00000187555,-0.518209208567,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,USP7,(-) Negative,protein_coding
167328,PKM,MN,ENSG00000187764,0.624189565555,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SEMA4D,(+) Positive,protein_coding
167329,PKM,MN,ENSG00000187772,-0.521949772338,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LIN28B,(-) Negative,protein_coding
167413,PKM,MN,ENSG00000188647,-0.507468688163,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PTAR1,(-) Negative,protein_coding
167453,PKM,MN,ENSG00000189067,-0.620411704828,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LITAF,(-) Negative,protein_coding
167776,PKM,MN,ENSG00000197879,-0.503523150937,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,MYO1C,(-) Negative,protein_coding
167791,PKM,MN,ENSG00000197956,-0.522348577209,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,S100A6,(-) Negative,protein_coding
167877,PKM,MN,ENSG00000198467,-0.600637735279,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TPM2,(-) Negative,protein_coding
167890,PKM,MN,ENSG00000198546,-0.500365236772,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ZNF511,(-) Negative,protein_coding
167980,PKM,MN,ENSG00000198879,0.51888525553,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SFMBT2,(+) Positive,protein_coding
168195,PKM,MN,ENSG00000204899,-0.523748241412,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,MZT1,(-) Negative,protein_coding
168370,PKM,MN,ENSG00000213719,-0.53812101183,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CLIC1,(-) Negative,protein_coding
168900,PKM,MN,ENSG00000229117,-0.504237096671,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RPL41,(-) Negative,protein_coding
169112,PKM,MN,ENSG00000232774,0.578050154719,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-47I22.3,(+) Positive,protein_coding
169413,PKM,MN,ENSG00000237651,-0.516365494709,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,C2orf74,(-) Negative,protein_coding
169635,PKM,MN,ENSG00000244405,-0.559685894156,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ETV5,(-) Negative,protein_coding
169735,PKM,MN,ENSG00000247596,-0.517600582504,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TWF2,(-) Negative,protein_coding
171446,PKM,MN,ENSG00000269804,-0.537505238569,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,AL353354.2,(-) Negative,protein_coding
171615,PKM,MN,ENSG00000272325,0.580339642796,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NUDT3,(+) Positive,protein_coding
