,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
219458,SUGT1,MN,ENSG00000135108,0.514970756705,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FBXO21,(+) Positive,protein_coding
219474,SUGT1,MN,ENSG00000135297,0.590093135179,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MTO1,(+) Positive,protein_coding
219479,SUGT1,MN,ENSG00000135317,0.547261246026,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SNX14,(+) Positive,protein_coding
219527,SUGT1,MN,ENSG00000135702,0.531777650021,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CHST5,(+) Positive,protein_coding
219549,SUGT1,MN,ENSG00000135870,0.619664609595,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RC3H1,(+) Positive,protein_coding
219559,SUGT1,MN,ENSG00000135930,-0.621277169505,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,EIF4E2,(-) Negative,protein_coding
219606,SUGT1,MN,ENSG00000136206,0.569012961273,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SPDYE1,(+) Positive,protein_coding
219618,SUGT1,MN,ENSG00000136274,0.596527988358,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NACAD,(+) Positive,protein_coding
219626,SUGT1,MN,ENSG00000136379,0.782310844057,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ABHD17C,(+) Positive,protein_coding
219739,SUGT1,MN,ENSG00000137267,0.615457148444,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TUBB2A,(+) Positive,protein_coding
219830,SUGT1,MN,ENSG00000138032,0.624356820774,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PPM1B,(+) Positive,protein_coding
219841,SUGT1,MN,ENSG00000138081,0.615954825737,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FBXO11,(+) Positive,protein_coding
219910,SUGT1,MN,ENSG00000138686,0.52650273708,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,BBS7,(+) Positive,protein_coding
219951,SUGT1,MN,ENSG00000139132,0.568919002536,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FGD4,(+) Positive,protein_coding
219955,SUGT1,MN,ENSG00000139160,0.512373339432,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,METTL20,(+) Positive,protein_coding
219957,SUGT1,MN,ENSG00000139168,-0.510911293361,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZCRB1,(-) Negative,protein_coding
219982,SUGT1,MN,ENSG00000139410,0.542376401294,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SDSL,(+) Positive,protein_coding
220005,SUGT1,MN,ENSG00000139645,0.513724559794,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ANKRD52,(+) Positive,protein_coding
220035,SUGT1,MN,ENSG00000139977,0.530595754372,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NAA30,(+) Positive,protein_coding
220109,SUGT1,MN,ENSG00000140859,0.619954836188,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,KIFC3,(+) Positive,protein_coding
220136,SUGT1,MN,ENSG00000141098,0.702285542295,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,GFOD2,(+) Positive,protein_coding
220161,SUGT1,MN,ENSG00000141429,-0.612628206306,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,GALNT1,(-) Negative,protein_coding
220162,SUGT1,MN,ENSG00000141431,0.538802983118,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ASXL3,(+) Positive,protein_coding
220170,SUGT1,MN,ENSG00000141480,0.538998693179,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ARRB2,(+) Positive,protein_coding
220188,SUGT1,MN,ENSG00000141576,0.573758797931,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RNF157,(+) Positive,protein_coding
220203,SUGT1,MN,ENSG00000141741,0.523851889008,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MIEN1,(+) Positive,protein_coding
220209,SUGT1,MN,ENSG00000141858,0.605208042026,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SAMD1,(+) Positive,protein_coding
220223,SUGT1,MN,ENSG00000142046,0.522590506679,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TMEM91,(+) Positive,protein_coding
220294,SUGT1,MN,ENSG00000143158,0.616245137714,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MPC2,(+) Positive,protein_coding
220331,SUGT1,MN,ENSG00000143379,0.557217908129,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SETDB1,(+) Positive,protein_coding
220387,SUGT1,MN,ENSG00000143756,0.563515447208,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FBXO28,(+) Positive,protein_coding
220423,SUGT1,MN,ENSG00000144029,0.575188685911,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MRPS5,(+) Positive,protein_coding
220463,SUGT1,MN,ENSG00000144476,-0.539871437066,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ACKR3,(-) Negative,protein_coding
220520,SUGT1,MN,ENSG00000145087,0.532190028969,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,STXBP5L,(+) Positive,protein_coding
220526,SUGT1,MN,ENSG00000145216,0.598971451567,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FIP1L1,(+) Positive,protein_coding
220531,SUGT1,MN,ENSG00000145248,0.592558557144,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SLC10A4,(+) Positive,protein_coding
220652,SUGT1,MN,ENSG00000146733,-0.520184433786,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PSPH,(-) Negative,protein_coding
220678,SUGT1,MN,ENSG00000147099,0.710166682768,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,HDAC8,(+) Positive,protein_coding
220707,SUGT1,MN,ENSG00000147403,-0.552030611431,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RPL10,(-) Negative,protein_coding
220748,SUGT1,MN,ENSG00000147894,0.619628240918,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,C9orf72,(+) Positive,protein_coding
220770,SUGT1,MN,ENSG00000148218,0.516653930861,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ALAD,(+) Positive,protein_coding
220872,SUGT1,MN,ENSG00000149531,0.534134059282,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FRG1B,(+) Positive,protein_coding
220903,SUGT1,MN,ENSG00000149927,0.537504444772,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,DOC2A,(+) Positive,protein_coding
220982,SUGT1,MN,ENSG00000151353,-0.663710681495,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TMEM18,(-) Negative,protein_coding
221041,SUGT1,MN,ENSG00000151967,0.538804488544,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SCHIP1,(+) Positive,protein_coding
221161,SUGT1,MN,ENSG00000153404,0.504153059868,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PLEKHG4B,(+) Positive,protein_coding
221169,SUGT1,MN,ENSG00000153561,0.609653832327,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RMND5A,(+) Positive,protein_coding
221172,SUGT1,MN,ENSG00000153575,0.528115640826,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TUBGCP5,(+) Positive,protein_coding
221197,SUGT1,MN,ENSG00000154040,0.55605619463,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CABYR,(+) Positive,protein_coding
221198,SUGT1,MN,ENSG00000154059,0.646338690613,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,IMPACT,(+) Positive,protein_coding
221214,SUGT1,MN,ENSG00000154229,0.526966594432,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PRKCA,(+) Positive,protein_coding
221239,SUGT1,MN,ENSG00000154710,0.569101002591,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RABGEF1,(+) Positive,protein_coding
221320,SUGT1,MN,ENSG00000155886,0.589650578385,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SLC24A2,(+) Positive,protein_coding
221372,SUGT1,MN,ENSG00000156515,0.59896185658,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,HK1,(+) Positive,protein_coding
221379,SUGT1,MN,ENSG00000156642,0.654323766971,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NPTN,(+) Positive,protein_coding
221385,SUGT1,MN,ENSG00000156709,-0.65864548524,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AIFM1,(-) Negative,protein_coding
221414,SUGT1,MN,ENSG00000157106,0.513244869184,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SMG1,(+) Positive,protein_coding
221445,SUGT1,MN,ENSG00000157557,0.523347357555,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ETS2,(+) Positive,protein_coding
221622,SUGT1,MN,ENSG00000160131,0.545763832424,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,VMA21,(+) Positive,protein_coding
221686,SUGT1,MN,ENSG00000160767,-0.563890782315,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FAM189B,(-) Negative,protein_coding
221717,SUGT1,MN,ENSG00000161082,0.545734624061,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CELF5,(+) Positive,protein_coding
221740,SUGT1,MN,ENSG00000161642,0.529192755985,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF385A,(+) Positive,protein_coding
221776,SUGT1,MN,ENSG00000162188,0.66310253132,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,GNG3,(+) Positive,protein_coding
221819,SUGT1,MN,ENSG00000162545,0.567850176023,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CAMK2N1,(+) Positive,protein_coding
221883,SUGT1,MN,ENSG00000162994,0.623437431516,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CLHC1,(+) Positive,protein_coding
221957,SUGT1,MN,ENSG00000163482,0.572548329222,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,STK36,(+) Positive,protein_coding
221979,SUGT1,MN,ENSG00000163596,0.56509798809,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ICA1L,(+) Positive,protein_coding
222088,SUGT1,MN,ENSG00000164070,0.555350979791,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,HSPA4L,(+) Positive,protein_coding
222136,SUGT1,MN,ENSG00000164258,-0.503255494234,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NDUFS4,(-) Negative,protein_coding
222138,SUGT1,MN,ENSG00000164266,0.54709183478,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SPINK1,(+) Positive,protein_coding
222163,SUGT1,MN,ENSG00000164414,0.751327623145,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SLC35A1,(+) Positive,protein_coding
222197,SUGT1,MN,ENSG00000164715,0.510432317876,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LMTK2,(+) Positive,protein_coding
222223,SUGT1,MN,ENSG00000164929,0.655802206982,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,BAALC,(+) Positive,protein_coding
222226,SUGT1,MN,ENSG00000164934,-0.518233236548,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,DCAF13,(-) Negative,protein_coding
222297,SUGT1,MN,ENSG00000165495,0.56408956932,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PKNOX2,(+) Positive,protein_coding
222335,SUGT1,MN,ENSG00000165699,0.506858681726,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TSC1,(+) Positive,protein_coding
222464,SUGT1,MN,ENSG00000166529,0.508977204286,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZSCAN21,(+) Positive,protein_coding
222559,SUGT1,MN,ENSG00000167232,0.55808980631,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF91,(+) Positive,protein_coding
222604,SUGT1,MN,ENSG00000167565,0.560449636132,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SERTAD3,(+) Positive,protein_coding
222611,SUGT1,MN,ENSG00000167615,0.60799319727,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LENG8,(+) Positive,protein_coding
222676,SUGT1,MN,ENSG00000168000,0.537684063189,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,BSCL2,(+) Positive,protein_coding
222680,SUGT1,MN,ENSG00000168014,0.593710377458,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,C2CD3,(+) Positive,protein_coding
222689,SUGT1,MN,ENSG00000168092,0.530557481504,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PAFAH1B2,(+) Positive,protein_coding
222693,SUGT1,MN,ENSG00000168118,0.503628727527,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RAB4A,(+) Positive,protein_coding
222750,SUGT1,MN,ENSG00000168564,0.503543251318,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CDKN2AIP,(+) Positive,protein_coding
222764,SUGT1,MN,ENSG00000168676,0.518757566204,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,KCTD19,(+) Positive,protein_coding
222788,SUGT1,MN,ENSG00000168872,0.573828110486,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,DDX19A,(+) Positive,protein_coding
222796,SUGT1,MN,ENSG00000168913,0.597462610797,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ENHO,(+) Positive,protein_coding
222825,SUGT1,MN,ENSG00000169139,0.527162325156,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,UBE2V2,(+) Positive,protein_coding
222836,SUGT1,MN,ENSG00000169217,-0.528702128862,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CD2BP2,(-) Negative,protein_coding
222859,SUGT1,MN,ENSG00000169379,-0.514005936556,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ARL13B,(-) Negative,protein_coding
222870,SUGT1,MN,ENSG00000169515,-0.544616052022,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CCDC8,(-) Negative,protein_coding
222911,SUGT1,MN,ENSG00000169856,0.53694694223,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ONECUT1,(+) Positive,protein_coding
222913,SUGT1,MN,ENSG00000169862,0.608231924818,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTNND2,(+) Positive,protein_coding
222993,SUGT1,MN,ENSG00000170502,0.577728893736,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NUDT9,(+) Positive,protein_coding
223012,SUGT1,MN,ENSG00000170634,0.579226400561,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ACYP2,(+) Positive,protein_coding
223080,SUGT1,MN,ENSG00000171222,0.527111400955,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SCAND1,(+) Positive,protein_coding
223090,SUGT1,MN,ENSG00000171310,0.50749510021,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CHST11,(+) Positive,protein_coding
223166,SUGT1,MN,ENSG00000172007,-0.575808986977,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RAB33B,(-) Negative,protein_coding
223174,SUGT1,MN,ENSG00000172058,0.52927329612,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SERF1A,(+) Positive,protein_coding
223176,SUGT1,MN,ENSG00000172062,0.522209999228,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SMN1,(+) Positive,protein_coding
223180,SUGT1,MN,ENSG00000172113,0.525288479571,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NME6,(+) Positive,protein_coding
223220,SUGT1,MN,ENSG00000172461,0.699060917063,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FUT9,(+) Positive,protein_coding
223235,SUGT1,MN,ENSG00000172660,0.540939204557,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TAF15,(+) Positive,protein_coding
223254,SUGT1,MN,ENSG00000172831,0.547228632438,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CES2,(+) Positive,protein_coding
223312,SUGT1,MN,ENSG00000173409,0.593544760634,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ARV1,(+) Positive,protein_coding
223328,SUGT1,MN,ENSG00000173545,0.521247429485,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF622,(+) Positive,protein_coding
223430,SUGT1,MN,ENSG00000174748,-0.550825473779,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RPL15,(-) Negative,protein_coding
223546,SUGT1,MN,ENSG00000176022,0.557446844364,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,B3GALT6,(+) Positive,protein_coding
223558,SUGT1,MN,ENSG00000176171,0.534832717727,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,BNIP3,(+) Positive,protein_coding
223571,SUGT1,MN,ENSG00000176371,0.551834796902,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZSCAN2,(+) Positive,protein_coding
223577,SUGT1,MN,ENSG00000176396,0.562826747653,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,EID2,(+) Positive,protein_coding
223588,SUGT1,MN,ENSG00000176485,0.517751319411,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PLA2G16,(+) Positive,protein_coding
223594,SUGT1,MN,ENSG00000176595,0.528043385394,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,KBTBD11,(+) Positive,protein_coding
223597,SUGT1,MN,ENSG00000176623,-0.541239039216,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RMDN1,(-) Negative,protein_coding
223704,SUGT1,MN,ENSG00000177842,0.531053716473,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF620,(+) Positive,protein_coding
223710,SUGT1,MN,ENSG00000177885,0.587947189024,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,GRB2,(+) Positive,protein_coding
223806,SUGT1,MN,ENSG00000179059,0.532061257004,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZFP42,(+) Positive,protein_coding
223879,SUGT1,MN,ENSG00000179988,0.687601517066,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PSTK,(+) Positive,protein_coding
223986,SUGT1,MN,ENSG00000181856,0.50582608876,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SLC2A4,(+) Positive,protein_coding
224089,SUGT1,MN,ENSG00000182909,0.569906597795,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LENG9,(+) Positive,protein_coding
224106,SUGT1,MN,ENSG00000183011,-0.539750572157,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LSMD1,(-) Negative,protein_coding
224113,SUGT1,MN,ENSG00000183054,0.575515032993,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RGPD6,(+) Positive,protein_coding
224165,SUGT1,MN,ENSG00000183628,0.510502968586,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,DGCR6,(+) Positive,protein_coding
224200,SUGT1,MN,ENSG00000183889,0.514449486207,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC138969.4,(+) Positive,protein_coding
224225,SUGT1,MN,ENSG00000184203,0.500755461558,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PPP1R2,(+) Positive,protein_coding
224333,SUGT1,MN,ENSG00000185215,-0.531356586805,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TNFAIP2,(-) Negative,protein_coding
224341,SUGT1,MN,ENSG00000185252,0.584377952465,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF74,(+) Positive,protein_coding
224403,SUGT1,MN,ENSG00000185825,-0.551550491898,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,BCAP31,(-) Negative,protein_coding
224447,SUGT1,MN,ENSG00000186187,0.530512023351,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNRF1,(+) Positive,protein_coding
224466,SUGT1,MN,ENSG00000186395,0.562961277873,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,KRT10,(+) Positive,protein_coding
224501,SUGT1,MN,ENSG00000186665,0.551618626591,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,C17orf58,(+) Positive,protein_coding
224527,SUGT1,MN,ENSG00000187051,0.692313663364,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RPS19BP1,(+) Positive,protein_coding
224538,SUGT1,MN,ENSG00000187147,0.623180175078,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RNF220,(+) Positive,protein_coding
224572,SUGT1,MN,ENSG00000187634,0.570353314363,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SAMD11,(+) Positive,protein_coding
